Κωδικός,Τίτλος,Πρωτότυπο,Κατάσταση μετατροπής,OCR,Σελίδες,Σελίδες χωρίς αναγνώσιμο κείμενο,Χαρακτήρες,Χρειάζεται περαιτέρω μετατροπή,Αιτίες,Ταυτότητα PDF
SRC-64D64239FE,Βασικές Αρχές Υπολογιστικής Νοημοσύνης [http://dx.doi.org/10.57713/kallipos-988],originals/SRC-64D64239FE.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,64d64239fe97f4652b673d3db08a9c71fe381e3f2f10c6fb2b19180ac01f850e
SRC-E5B868A3D9,Γραμμικά και Μη Γραμμικά Συστήματα Αυτόματης Ρύθμισης Διεργασιών και Συστημάτων [http://dx.doi.org/10.57713/kallipos-909],originals/SRC-E5B868A3D9.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,e5b868a3d965e531e23aced35ff33a2aab01d2d2537632aea553ec361c5c5e61
SRC-E9CAE0A212,Διαχείριση Γνώσης [http://dx.doi.org/10.57713/kallipos-27],originals/SRC-E9CAE0A212.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,e9cae0a2127924abd70da2c2b3dc7b42d3d5baaaacbfcb1fe0d8be1ba402da04
SRC-4AEA7D1404,Δυναμικός Προγραμματισμός και Μαρκοβιανές Διαδικασίες Αποφάσεων σε πεπερασμένο ορίζοντα,originals/SRC-4AEA7D1404.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,4aea7d14047b28408f07ab7c2a39a9eacec48e8cfbe227a2b9655b5cf48fc5fc
SRC-CF2D4C53CF,Εργαστηριακές Ασκήσεις Τεχνητής Νοημοσύνης με τη Γλώσσα Prolog Artificial [http://dx.doi.org/10.57713/kallipos-378],originals/SRC-CF2D4C53CF.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,cf2d4c53cf44625a79d9652cd67758385f848e22d17bc01ddfcd673a9eee6b19
SRC-87A78E96FF,Θέματα στην Όραση Υπολογιστών και Μηχανική Μάθηση [http://doi.org/10.57713/kallipos-1097],originals/SRC-87A78E96FF.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,87a78e96ff1d02c778e7b28db4fdfa00c6f235d88f69a4b8c52d7788bb2a5156
SRC-FE626E4E2A,Λεξικό Επιστήμης της Πληροφόρησης [http://dx.doi.org/10.57713/kallipos-424],originals/SRC-FE626E4E2A.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,fe626e4e2a7fec52a7da512c3a8dfd78afaf221d4d8f1f0e63e9a571437e6ab2
SRC-002CBFFE7E,Στοχαστικά Μοντέλα στην Επιχειρησιακή Έρευνα [http://dx.doi.org/10.57713/kallipos-497],originals/SRC-002CBFFE7E.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,002cbffe7e66ea538c2101aec1dc4ceb40ce3639320a062449838fc132fa795e
SRC-3F474DFDF9,Στοχαστικές Διαδικασίες [http://dx.doi.org/10.57713/kallipos-457],originals/SRC-3F474DFDF9.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,3f474dfdf971095ec1743c87099d17994709b3d9f068b31df163b6307ef1eb9b
SRC-EF288B6690,Σύγχρονη Θεωρία Ελέγχου [http://dx.doi.org/10.57713/kallipos-883],originals/SRC-EF288B6690.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,ef288b6690815cace87e9bb4e6be61c6172940b66c6ec12e2f3f24178477422b
SRC-3D30523C80,Ταυτόχρονα μοντέλα υπολογισμού [http://hdl.handle.net/11419/9231],originals/SRC-3D30523C80.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,3d30523c80d7cee873f46862ea42b044098370e487cbf8beb318ae1b053df624
SRC-3F2FFDCDA4,Τεχνητή νοημοσύνη,originals/SRC-3F2FFDCDA4.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,3f2ffdcda46e37aee489649a6475ddb06e8451717eab5a71d10e0007b14343b0
SRC-A22C08E0AD,Τεχνητή νοημοσύνη [http://dx.doi.org/10.57713/kallipos-666],originals/SRC-A22C08E0AD.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,a22c08e0ada4a88e03bb77bf49015eae5e6511cc094ec4bd60f9f38e8a67ae59
SRC-74E32A649B,Υπολογιστική γλωσσολογία [http://dx.doi.org/10.57713/kallipos-127],originals/SRC-74E32A649B.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,74e32a649b4bea9e14dd24f0f402b4fc9166bd4b12f709ff3acc29fc675983bf
SRC-2CADA4DAAF,Υπολογιστική νοημοσύνη και βαθιά μάθηση [http://dx.doi.org/10.57713/kallipos-168],originals/SRC-2CADA4DAAF.pdf,δεν-απαιτείται-λόγω-απόρριψης,δεν εκτελέστηκε,,,,όχι,Η canonical analysis έχει οριστική απόφαση απόρριψης· το PDF διατηρείται αρχειακά.,2cada4daaf663b99f78c4464a9b65f39bd5e6c2e1ab7d1bc7ff6d6a715d3b1c2
